order_id,date,product,region,salesperson,quantity,unit_price,revenue,cost,profit
ORD-004842,2024-01-20,HDMI Cable,Central,Carol Davis,39,206.58,8056.62,5091.65,2964.97
ORD-004843,2024-05-04,Keyboard,North,David Wilson,4,745.56,2982.24,1301.94,1680.3
ORD-004844,2024-04-04,Laptop,North,David Wilson,7,753.45,5274.15,3104.96,2169.19
ORD-004845,2024-09-07,Mouse,Central,Bob Smith,46,544.11,25029.06,15153.73,9875.33
ORD-004846,2024-05-29,Laptop,East,Bob Smith,10,275.93,2759.3,1574.18,1185.12
ORD-004847,2024-07-06,Webcam,Central,David Wilson,26,680.44,17691.44,11379.82,6311.62
ORD-004848,2024-08-27,Laptop,East,Frank Miller,12,731.69,8780.28,4131.52,4648.76
ORD-004849,2024-07-21,Monitor,West,Frank Miller,4,665.66,2662.64,1465.39,1197.25
ORD-004850,2024-07-06,Webcam,Central,Carol Davis,38,407.56,15487.28,6485.89,9001.39
ORD-004851,2024-03-24,Keyboard,West,Emma Brown,13,352.93,4588.09,3159.25,1428.84
ORD-004852,2024-09-16,Headset,South,Carol Davis,28,359.46,10064.88,6517.25,3547.63
ORD-004853,2024-03-07,Laptop,West,David Wilson,32,672.29,21513.28,14326.15,7187.13
ORD-004854,2024-10-18,Webcam,Central,Emma Brown,36,110.49,3977.64,1876.62,2101.02
ORD-004855,2024-04-30,HDMI Cable,North,Alice Johnson,50,377.41,18870.5,11230.71,7639.79
ORD-004856,2024-01-21,USB Drive,West,David Wilson,20,972.08,19441.6,10290.28,9151.32
ORD-004857,2024-08-19,Webcam,West,Bob Smith,4,812.96,3251.84,1869.88,1381.96
ORD-004858,2024-05-02,Mouse,South,Alice Johnson,23,768.01,17664.23,7835.84,9828.39
ORD-004859,2024-08-09,Headset,Central,David Wilson,15,761.26,11418.9,5820.67,5598.23
ORD-004860,2024-10-14,Webcam,South,Alice Johnson,1,222.22,222.22,119.21,103.01
ORD-004861,2024-06-29,Keyboard,North,Alice Johnson,6,228.83,1372.98,592.57,780.41
ORD-004862,2024-02-16,USB Drive,Central,Frank Miller,37,732.85,27115.45,13675.58,13439.87
ORD-004863,2024-01-03,Keyboard,East,Carol Davis,20,167.29,3345.8,2262.55,1083.25
ORD-004864,2024-06-27,USB Drive,Central,Carol Davis,49,869.52,42606.48,21580.81,21025.67
ORD-004865,2024-12-05,Webcam,North,David Wilson,21,920.66,19333.86,13242.72,6091.14
ORD-004866,2024-01-15,Mouse,North,David Wilson,11,749.4,8243.4,4693.17,3550.23
ORD-004867,2024-12-08,Webcam,West,David Wilson,5,558.54,2792.7,1610.19,1182.51
ORD-004868,2024-07-11,Headset,South,Frank Miller,8,837.07,6696.56,4198.83,2497.73
ORD-004869,2024-11-02,Headset,West,Carol Davis,41,195.92,8032.72,4245.65,3787.07
ORD-004870,2024-03-20,Headset,North,Alice Johnson,46,817.76,37616.96,16062.35,21554.61
ORD-004871,2024-01-07,Webcam,West,Frank Miller,20,837.38,16747.6,9518.68,7228.92
ORD-004872,2024-08-13,Monitor,Central,Bob Smith,2,810.15,1620.3,681.09,939.21
ORD-004873,2024-02-03,Mouse,North,David Wilson,40,430.45,17218,10005.28,7212.72
ORD-004874,2024-06-05,Headset,South,Alice Johnson,11,465.74,5123.14,2473.27,2649.87
ORD-004875,2024-04-09,Webcam,West,Frank Miller,3,76.04,228.12,99.03,129.09
ORD-004876,2024-10-27,USB Drive,Central,Alice Johnson,23,766.57,17631.11,11824.51,5806.6
ORD-004877,2024-02-02,Monitor,East,David Wilson,35,480.62,16821.7,7878.13,8943.57
ORD-004878,2024-03-04,Keyboard,West,Alice Johnson,11,92.35,1015.85,602.54,413.31
ORD-004879,2024-06-07,Mouse,North,Frank Miller,38,947.52,36005.76,20537.3,15468.46
ORD-004880,2024-05-25,Webcam,West,Emma Brown,11,679.77,7477.47,4521.63,2955.84
ORD-004881,2024-12-18,Laptop,North,Carol Davis,37,813.55,30101.35,13660.03,16441.32
ORD-004882,2024-07-21,Headset,Central,Emma Brown,5,283.5,1417.5,959.08,458.42
ORD-004883,2024-01-18,USB Drive,North,Emma Brown,48,539.92,25916.16,13244.61,12671.55
ORD-004884,2024-07-12,Laptop,North,David Wilson,49,259.65,12722.85,5341,7381.85
ORD-004885,2024-06-08,Headset,West,Bob Smith,18,849.41,15289.38,10639.85,4649.53
ORD-004886,2024-07-14,Keyboard,South,Alice Johnson,48,354.3,17006.4,7709.13,9297.27
ORD-004887,2024-08-02,Keyboard,East,David Wilson,19,553.13,10509.47,7125.24,3384.23
ORD-004888,2024-10-09,HDMI Cable,West,Frank Miller,35,234.97,8223.95,4007.28,4216.67
ORD-004889,2024-08-28,Mouse,North,Carol Davis,4,850.45,3401.8,1392.58,2009.22
ORD-004890,2024-06-25,Laptop,South,David Wilson,33,437.93,14451.69,9986.25,4465.44
ORD-004891,2024-06-23,Keyboard,East,Frank Miller,45,50.38,2267.1,1388.1,879
ORD-004892,2024-08-09,Mouse,North,David Wilson,21,220.55,4631.55,2172.83,2458.72
ORD-004893,2024-06-04,Monitor,Central,Alice Johnson,44,727.22,31997.68,20630.43,11367.25
ORD-004894,2024-07-24,Monitor,West,Bob Smith,42,617.34,25928.28,14231.4,11696.88
ORD-004895,2024-08-28,Headset,West,Emma Brown,32,828.95,26526.4,11622.51,14903.89
ORD-004896,2024-05-22,Mouse,East,Frank Miller,15,965.35,14480.25,7242.38,7237.87
ORD-004897,2024-11-25,Webcam,West,Carol Davis,5,966.08,4830.4,2618.4,2212
ORD-004898,2024-12-01,Keyboard,South,Bob Smith,44,113.97,5014.68,3250.99,1763.69
ORD-004899,2024-01-09,Laptop,West,Carol Davis,39,978.26,38152.14,16531.28,21620.86
ORD-004900,2024-02-02,Monitor,West,Carol Davis,21,184.01,3864.21,1660.09,2204.12
ORD-004901,2024-03-29,Webcam,West,Alice Johnson,2,103.63,207.26,125.11,82.15
ORD-004902,2024-07-02,HDMI Cable,East,Carol Davis,21,337.46,7086.66,3238.78,3847.88
ORD-004903,2024-02-21,Laptop,East,Frank Miller,25,54.25,1356.25,736.13,620.12
ORD-004904,2024-01-04,Keyboard,North,Carol Davis,2,278.19,556.38,359.64,196.74
ORD-004905,2024-08-15,Mouse,Central,Alice Johnson,36,268.63,9670.68,5040.58,4630.1
ORD-004906,2024-12-26,Headset,East,Frank Miller,32,616.3,19721.6,12210.93,7510.67
ORD-004907,2024-05-28,Headset,South,Emma Brown,43,830.36,35705.48,19673.08,16032.4
ORD-004908,2024-01-16,Headset,West,Frank Miller,31,402.11,12465.41,8592.6,3872.81
ORD-004909,2024-09-07,Laptop,West,Alice Johnson,40,967.61,38704.4,18788.7,19915.7
ORD-004910,2024-02-29,Laptop,Central,Carol Davis,17,433.01,7361.17,3735.09,3626.08
ORD-004911,2024-01-06,Keyboard,West,Emma Brown,21,642.26,13487.46,8865.4,4622.06
ORD-004912,2024-03-29,Keyboard,Central,David Wilson,19,529.89,10067.91,4408.49,5659.42
ORD-004913,2024-10-20,Headset,East,Carol Davis,34,107.93,3669.62,1859.13,1810.49
ORD-004914,2024-06-09,Monitor,North,Carol Davis,25,535.33,13383.25,5828.71,7554.54
ORD-004915,2024-08-16,Monitor,East,Alice Johnson,38,184.04,6993.52,2851.35,4142.17
ORD-004916,2024-07-16,Headset,West,Frank Miller,27,242.84,6556.68,3766.01,2790.67
ORD-004917,2024-03-25,Monitor,South,Emma Brown,8,708.57,5668.56,2379.67,3288.89
ORD-004918,2024-09-27,Headset,North,David Wilson,2,508.76,1017.52,436.06,581.46
ORD-004919,2024-08-04,Keyboard,Central,Carol Davis,40,935.16,37406.4,18448.09,18958.31
ORD-004920,2024-08-24,Monitor,North,Carol Davis,13,196.64,2556.32,1788.1,768.22
ORD-004921,2024-12-18,Webcam,South,Bob Smith,25,601.25,15031.25,7030.46,8000.79
ORD-004922,2024-06-20,Laptop,West,Alice Johnson,32,549.77,17592.64,8433,9159.64
ORD-004923,2024-07-15,Webcam,West,Bob Smith,29,169.34,4910.86,3152.37,1758.49
ORD-004924,2024-09-10,Headset,South,Carol Davis,31,577.2,17893.2,8483.17,9410.03
ORD-004925,2024-06-30,Monitor,West,Alice Johnson,13,226.04,2938.52,1878.1,1060.42
ORD-004926,2024-09-13,Keyboard,East,Frank Miller,24,676.05,16225.2,11141.71,5083.49
ORD-004927,2024-07-09,Monitor,North,Carol Davis,23,799.1,18379.3,12240.82,6138.48
ORD-004928,2024-04-10,Keyboard,West,Emma Brown,36,592.01,21312.36,8758.76,12553.6
ORD-004929,2024-12-25,Keyboard,West,Emma Brown,6,264.77,1588.62,878.3,710.32
ORD-004930,2024-01-13,Headset,North,Frank Miller,45,435.71,19606.95,9563.4,10043.55
ORD-004931,2024-05-01,Keyboard,Central,Bob Smith,2,90.71,181.42,104.58,76.84
ORD-004932,2024-02-13,Laptop,North,Bob Smith,22,520.91,11460.02,4717.23,6742.79
ORD-004933,2024-10-23,USB Drive,South,Alice Johnson,37,564.02,20868.74,8428.05,12440.69
ORD-004934,2024-12-25,Monitor,Central,Bob Smith,15,152.26,2283.9,1053.56,1230.34
ORD-004935,2024-03-22,Keyboard,Central,Emma Brown,35,312.98,10954.3,6756.83,4197.47
ORD-004936,2024-03-26,Keyboard,North,Emma Brown,44,235.35,10355.4,5612.49,4742.91
ORD-004937,2024-06-03,USB Drive,Central,Bob Smith,38,667.02,25346.76,16221.85,9124.91
ORD-004938,2024-07-15,Mouse,East,Frank Miller,33,787.79,25997.07,14115.52,11881.55
ORD-004939,2024-12-23,Webcam,East,David Wilson,29,135.52,3930.08,2721.27,1208.81
ORD-004940,2024-07-12,Keyboard,South,Carol Davis,47,469.26,22055.22,14491.52,7563.7
ORD-004941,2024-12-02,HDMI Cable,West,Alice Johnson,5,277.11,1385.55,699.81,685.74
ORD-004942,2024-10-28,Headset,North,Frank Miller,31,681.08,21113.48,13764.02,7349.46
ORD-004943,2024-12-03,Monitor,North,David Wilson,24,891.41,21393.84,11490.11,9903.73
ORD-004944,2024-11-24,Mouse,North,Bob Smith,4,113.77,455.08,237.09,217.99
ORD-004945,2024-01-02,Laptop,West,Frank Miller,36,852.53,30691.08,15535.94,15155.14
ORD-004946,2024-05-26,Webcam,Central,Frank Miller,2,127.14,254.28,134.58,119.7
ORD-004947,2024-04-05,HDMI Cable,Central,Carol Davis,9,274.42,2469.78,1197.05,1272.73
ORD-004948,2024-05-24,USB Drive,North,Frank Miller,2,858.36,1716.72,1019.3,697.42
ORD-004949,2024-05-20,HDMI Cable,West,David Wilson,1,104.51,104.51,50.31,54.2
ORD-004950,2024-03-17,Monitor,East,Bob Smith,47,231.09,10861.23,5648.12,5213.11
ORD-004951,2024-04-15,Monitor,North,Emma Brown,32,288.51,9232.32,5093.02,4139.3
ORD-004952,2024-04-06,Mouse,East,Carol Davis,7,255.97,1791.79,925.48,866.31
ORD-004953,2024-03-10,Headset,East,Carol Davis,15,128.62,1929.3,1241.68,687.62
ORD-004954,2024-04-16,USB Drive,East,Alice Johnson,4,135.39,541.56,253.4,288.16
ORD-004955,2024-02-05,Keyboard,West,David Wilson,11,811.25,8923.75,5372.23,3551.52
ORD-004956,2024-04-27,Monitor,East,Bob Smith,15,442.4,6636,2829.95,3806.05
ORD-004957,2024-07-20,USB Drive,West,David Wilson,46,806.96,37120.16,18371.12,18749.04
ORD-004958,2024-02-14,Headset,North,Bob Smith,49,867.8,42522.2,29062.44,13459.76
ORD-004959,2024-09-23,USB Drive,East,Carol Davis,27,635.67,17163.09,7945.27,9217.82
ORD-004960,2024-12-29,Keyboard,East,Bob Smith,15,851.83,12777.45,7320.9,5456.55
ORD-004961,2024-11-28,Laptop,Central,Frank Miller,15,298.28,4474.2,2160.46,2313.74
ORD-004962,2024-02-06,Webcam,West,David Wilson,8,800.56,6404.48,3723.62,2680.86
ORD-004963,2024-08-24,Monitor,Central,Emma Brown,32,781.22,24999.04,13127.85,11871.19
ORD-004964,2024-11-26,USB Drive,East,Frank Miller,44,602.57,26513.08,12460.84,14052.24
ORD-004965,2024-09-09,Keyboard,East,Alice Johnson,25,844.68,21117,13670.97,7446.03
ORD-004966,2024-03-24,Laptop,North,Emma Brown,33,415.33,13705.89,7438.22,6267.67
ORD-004967,2024-06-01,USB Drive,South,Bob Smith,17,487.35,8284.95,3656.77,4628.18
ORD-004968,2024-05-18,Mouse,East,Bob Smith,38,68.55,2604.9,1309.54,1295.36
ORD-004969,2024-12-10,Keyboard,North,Frank Miller,23,642.47,14776.81,8304.08,6472.73
ORD-004970,2024-03-10,Webcam,South,David Wilson,22,507.95,11174.9,5158.58,6016.32
ORD-004971,2024-11-09,Laptop,West,Bob Smith,8,498.36,3986.88,2774.55,1212.33
ORD-004972,2024-03-20,Mouse,Central,Bob Smith,19,317.77,6037.63,3690.81,2346.82
ORD-004973,2024-03-25,Keyboard,West,David Wilson,8,540.99,4327.92,2738.67,1589.25
ORD-004974,2024-03-13,USB Drive,North,Carol Davis,28,82.54,2311.12,1483.5,827.62
ORD-004975,2024-07-02,USB Drive,North,Alice Johnson,21,620.69,13034.49,5474.36,7560.13
ORD-004976,2024-04-17,USB Drive,Central,David Wilson,16,782.49,12519.84,6074.03,6445.81
ORD-004977,2024-12-12,HDMI Cable,East,Bob Smith,46,250.66,11530.36,7977.64,3552.72
ORD-004978,2024-02-24,Headset,Central,Emma Brown,33,436.69,14410.77,6658.41,7752.36
ORD-004979,2024-08-03,Monitor,East,Emma Brown,32,256.92,8221.44,5235.52,2985.92
ORD-004980,2024-10-05,Headset,South,Alice Johnson,48,292.03,14017.44,7539.6,6477.84
ORD-004981,2024-10-19,HDMI Cable,South,Bob Smith,4,685.39,2741.56,1720.27,1021.29
ORD-004982,2024-03-04,HDMI Cable,West,Frank Miller,24,365.77,8778.48,3681.75,5096.73
ORD-004983,2024-02-24,Monitor,North,Alice Johnson,5,371.77,1858.85,760.96,1097.89
ORD-004984,2024-04-19,USB Drive,West,Bob Smith,26,974.06,25325.56,12996.01,12329.55
ORD-004985,2024-01-02,USB Drive,South,Frank Miller,12,824.7,9896.4,5276.36,4620.04
ORD-004986,2024-07-26,Keyboard,East,Alice Johnson,21,310.07,6511.47,3676.84,2834.63
ORD-004987,2024-04-13,Monitor,North,Carol Davis,24,357.85,8588.4,4699.62,3888.78
ORD-004988,2024-09-22,Monitor,South,Frank Miller,14,833.84,11673.76,7421.76,4252
ORD-004989,2024-02-14,HDMI Cable,West,Alice Johnson,1,793.07,793.07,452.67,340.4
ORD-004990,2024-12-22,Laptop,East,Emma Brown,40,478.01,19120.4,11030.03,8090.37
ORD-004991,2024-07-16,Laptop,East,Carol Davis,13,75.35,979.55,425.81,553.74
ORD-004992,2024-12-04,Mouse,South,Alice Johnson,31,406.22,12592.82,7698.09,4894.73
ORD-004993,2024-12-20,USB Drive,South,Emma Brown,8,253.56,2028.48,1194.09,834.39
ORD-004994,2024-11-07,Webcam,South,Alice Johnson,36,242.54,8731.44,5998.39,2733.05
ORD-004995,2024-04-24,Monitor,East,Bob Smith,38,272.72,10363.36,4608.47,5754.89
ORD-004996,2024-03-07,Keyboard,South,Emma Brown,32,356.01,11392.32,6991.13,4401.19
ORD-004997,2024-06-24,USB Drive,South,Alice Johnson,6,897.84,5387.04,2611.26,2775.78
ORD-004998,2024-05-31,Webcam,Central,Emma Brown,22,266.06,5853.32,3729.58,2123.74
ORD-004999,2024-08-10,Mouse,East,Frank Miller,27,935.58,25260.66,11235.58,14025.08
ORD-005000,2024-04-08,Laptop,South,Frank Miller,29,400.77,11622.33,5469.59,6152.74
ORD-005001,2024-02-02,Laptop,East,Frank Miller,10,459.98,4599.8,2416.4,2183.4
ORD-005002,2024-10-04,Laptop,West,Frank Miller,3,812.84,2438.52,1156.9,1281.62
ORD-005003,2024-01-28,Laptop,South,Bob Smith,12,463.55,5562.6,3822.7,1739.9
ORD-005004,2024-04-27,Headset,Central,Alice Johnson,22,441.99,9723.78,4449.99,5273.79
ORD-005005,2024-11-27,USB Drive,North,Bob Smith,30,420.18,12605.4,7674.4,4931
ORD-005006,2024-08-23,Headset,South,Bob Smith,40,741.15,29646,17392.26,12253.74
ORD-005007,2024-03-17,HDMI Cable,Central,Emma Brown,36,831.82,29945.52,20803.15,9142.37
ORD-005008,2024-08-31,Laptop,East,Bob Smith,14,589.07,8246.98,3930.84,4316.14
ORD-005009,2024-01-09,Monitor,South,Emma Brown,48,399.31,19166.88,8196.42,10970.46
ORD-005010,2024-11-16,Mouse,North,David Wilson,20,372.14,7442.8,3112.49,4330.31
ORD-005011,2024-03-13,Headset,East,Bob Smith,47,751.41,35316.27,23841.67,11474.6
ORD-005012,2024-04-04,Headset,West,David Wilson,2,161.28,322.56,215.68,106.88
ORD-005013,2024-10-21,Keyboard,South,David Wilson,33,277.7,9164.1,5611.05,3553.05
ORD-005014,2024-09-25,Monitor,Central,David Wilson,25,626.22,15655.5,9224.07,6431.43
ORD-005015,2024-04-23,Webcam,Central,Emma Brown,36,666.86,24006.96,10097.91,13909.05
ORD-005016,2024-07-12,HDMI Cable,Central,David Wilson,22,996.83,21930.26,11548.2,10382.06
ORD-005017,2024-07-20,USB Drive,West,Carol Davis,28,174.31,4880.68,2701.92,2178.76
ORD-005018,2024-06-25,Headset,South,Carol Davis,40,597.58,23903.2,16636.28,7266.92
ORD-005019,2024-05-22,Mouse,South,Bob Smith,42,712.49,29924.58,12120.46,17804.12
ORD-005020,2024-06-26,Monitor,East,Carol Davis,8,99.17,793.36,359.73,433.63
ORD-005021,2024-07-14,Laptop,East,Carol Davis,17,481.03,8177.51,5596.7,2580.81
ORD-005022,2024-07-22,Monitor,North,Frank Miller,23,324.73,7468.79,5070.21,2398.58
ORD-005023,2024-05-27,USB Drive,Central,Bob Smith,46,908.04,41769.84,23539.29,18230.55
ORD-005024,2024-05-29,USB Drive,East,Frank Miller,3,773.32,2319.96,1051.7,1268.26
ORD-005025,2024-12-08,HDMI Cable,South,Carol Davis,9,63.93,575.37,234.63,340.74
ORD-005026,2024-09-22,Monitor,Central,Carol Davis,26,931.62,24222.12,9979.81,14242.31
ORD-005027,2024-04-03,Mouse,West,Carol Davis,9,299.81,2698.29,1678.42,1019.87
ORD-005028,2024-04-26,Headset,East,Alice Johnson,36,770.72,27745.92,14563.89,13182.03
ORD-005029,2024-04-23,Webcam,North,Carol Davis,37,637.15,23574.55,14989.61,8584.94
ORD-005030,2024-02-19,Mouse,North,Carol Davis,35,550.32,19261.2,10972.02,8289.18
ORD-005031,2024-03-30,Keyboard,East,Frank Miller,13,689.61,8964.93,6247.27,2717.66
ORD-005032,2024-08-28,Laptop,North,Emma Brown,6,385.68,2314.08,1368.97,945.11
ORD-005033,2024-02-21,Headset,South,Alice Johnson,42,696.37,29247.54,15234.34,14013.2
ORD-005034,2024-08-29,Keyboard,South,Carol Davis,44,514,22616,9612.64,13003.36
ORD-005035,2024-06-07,USB Drive,East,Bob Smith,12,822.79,9873.48,4117.58,5755.9
ORD-005036,2024-09-11,Webcam,West,David Wilson,34,695.38,23642.92,10152.47,13490.45
ORD-005037,2024-11-04,Keyboard,Central,Carol Davis,50,590.18,29509,14265.9,15243.1
ORD-005038,2024-07-24,USB Drive,South,Frank Miller,10,402.81,4028.1,2734.88,1293.22
ORD-005039,2024-09-25,Headset,North,David Wilson,2,540.33,1080.66,619.82,460.84
ORD-005040,2024-12-13,USB Drive,West,Bob Smith,23,786.06,18079.38,7854.68,10224.7
ORD-005041,2024-07-03,Headset,South,Bob Smith,9,662.61,5963.49,2472.76,3490.73
ORD-005042,2024-01-20,Mouse,South,Alice Johnson,23,535.25,12310.75,5128.11,7182.64
ORD-005043,2024-08-23,Headset,West,Emma Brown,13,874.79,11372.27,6569.13,4803.14
ORD-005044,2024-11-14,Monitor,North,Frank Miller,46,550.74,25334.04,10527.13,14806.91
ORD-005045,2024-02-27,Webcam,West,Alice Johnson,29,926.9,26880.1,16120.68,10759.42
ORD-005046,2024-12-13,Laptop,East,Emma Brown,12,682.2,8186.4,3466.16,4720.24
ORD-005047,2024-01-31,Headset,North,Bob Smith,2,279.35,558.7,231.76,326.94
ORD-005048,2024-08-31,Keyboard,West,Emma Brown,19,740.06,14061.14,7222.29,6838.85
ORD-005049,2024-04-19,Headset,South,Frank Miller,32,51.25,1640,815.2,824.8
ORD-005050,2024-01-27,Monitor,South,Carol Davis,49,318.65,15613.85,6902.69,8711.16
ORD-005051,2024-03-11,Webcam,North,Frank Miller,37,947.89,35071.93,21506.12,13565.81
ORD-005052,2024-02-25,Mouse,North,Carol Davis,33,585.02,19305.66,13072.52,6233.14
ORD-005053,2024-07-24,Laptop,Central,Carol Davis,48,947.1,45460.8,26729.53,18731.27
ORD-005054,2024-01-21,Keyboard,West,Carol Davis,16,471.93,7550.88,3919.3,3631.58
ORD-005055,2024-08-08,Keyboard,East,Carol Davis,20,104.91,2098.2,1410.38,687.82
ORD-005056,2024-06-21,Webcam,Central,Emma Brown,8,921.65,7373.2,4000.1,3373.1
ORD-005057,2024-03-01,Mouse,West,Bob Smith,46,571.13,26271.98,14097.2,12174.78
ORD-005058,2024-02-11,Laptop,Central,David Wilson,47,601.49,28270.03,19190.05,9079.98
ORD-005059,2024-09-20,Monitor,West,Bob Smith,20,57.54,1150.8,734.05,416.75
ORD-005060,2024-07-16,Keyboard,South,Alice Johnson,16,602.44,9639.04,6034.89,3604.15
ORD-005061,2024-08-21,Mouse,South,Emma Brown,33,905.2,29871.6,20746.04,9125.56
ORD-005062,2024-01-24,Keyboard,East,Frank Miller,6,98.01,588.06,273.31,314.75
ORD-005063,2024-05-10,Mouse,South,Bob Smith,11,799.65,8796.15,5933.09,2863.06
ORD-005064,2024-12-14,HDMI Cable,Central,David Wilson,43,170.6,7335.8,4872.18,2463.62
ORD-005065,2024-03-12,USB Drive,East,Frank Miller,41,739.05,30301.05,14538.48,15762.57
ORD-005066,2024-07-19,HDMI Cable,North,Bob Smith,44,740.7,32590.8,20995.78,11595.02
ORD-005067,2024-10-15,HDMI Cable,South,Bob Smith,16,605.65,9690.4,6077.1,3613.3
ORD-005068,2024-05-24,Webcam,East,Alice Johnson,36,219.22,7891.92,4568.76,3323.16
ORD-005069,2024-06-02,Mouse,South,Emma Brown,44,507.99,22351.56,13794.49,8557.07
ORD-005070,2024-11-10,Keyboard,North,Carol Davis,50,412.77,20638.5,10166.63,10471.87
ORD-005071,2024-07-28,Keyboard,West,Frank Miller,10,907.34,9073.4,5017.44,4055.96
ORD-005072,2024-02-08,Mouse,East,Alice Johnson,29,67.22,1949.38,1234.88,714.5
ORD-005073,2024-08-30,Mouse,West,Alice Johnson,1,729.68,729.68,300.96,428.72
ORD-005074,2024-05-09,Monitor,East,Alice Johnson,21,99,2079,1292.16,786.84
ORD-005075,2024-12-01,USB Drive,North,David Wilson,47,885.69,41627.43,25433.1,16194.33
ORD-005076,2024-12-18,HDMI Cable,Central,Bob Smith,28,508.96,14250.88,7794.33,6456.55
ORD-005077,2024-10-25,Monitor,South,Alice Johnson,23,410.83,9449.09,6222.54,3226.55
ORD-005078,2024-11-20,Laptop,South,Carol Davis,14,590.55,8267.7,4148.51,4119.19
ORD-005079,2024-12-04,USB Drive,North,David Wilson,22,738.08,16237.76,9193.85,7043.91
ORD-005080,2024-02-11,Mouse,South,Emma Brown,21,531.82,11168.22,5880.88,5287.34
ORD-005081,2024-12-17,USB Drive,Central,Bob Smith,24,654.24,15701.76,9016.64,6685.12
ORD-005082,2024-08-26,Mouse,East,Emma Brown,9,702.96,6326.64,3322.17,3004.47
ORD-005083,2024-11-09,Monitor,Central,Emma Brown,47,762.32,35829.04,19665.58,16163.46
ORD-005084,2024-09-28,Keyboard,West,Carol Davis,35,435.75,15251.25,10030.28,5220.97
ORD-005085,2024-05-24,Laptop,North,Alice Johnson,18,792.17,14259.06,6152.5,8106.56
ORD-005086,2024-06-28,USB Drive,South,Alice Johnson,13,67.33,875.29,398.95,476.34
ORD-005087,2024-12-08,Headset,East,Bob Smith,48,441.47,21190.56,11417.82,9772.74
ORD-005088,2024-02-25,Headset,North,Frank Miller,4,196.32,785.28,358.76,426.52
ORD-005089,2024-11-05,Headset,North,David Wilson,5,840.22,4201.1,1915.04,2286.06
ORD-005090,2024-06-02,Monitor,East,Alice Johnson,50,448.22,22411,10723.33,11687.67
ORD-005091,2024-05-14,Laptop,East,David Wilson,19,984.19,18699.61,9614.49,9085.12
ORD-005092,2024-05-22,Webcam,North,Emma Brown,1,876.39,876.39,406.17,470.22
ORD-005093,2024-04-18,USB Drive,East,David Wilson,20,976.97,19539.4,11346.73,8192.67
ORD-005094,2024-07-08,Webcam,South,Frank Miller,48,296.75,14244,9108.35,5135.65
ORD-005095,2024-01-25,Keyboard,South,Bob Smith,43,264.05,11354.15,5627.53,5726.62
ORD-005096,2024-05-23,USB Drive,East,Bob Smith,21,176.24,3701.04,2312.67,1388.37
ORD-005097,2024-01-29,Monitor,West,Frank Miller,5,342.48,1712.4,932.27,780.13
ORD-005098,2024-03-05,Keyboard,East,Alice Johnson,18,137.97,2483.46,1323.59,1159.87
ORD-005099,2024-04-15,Webcam,Central,Bob Smith,48,728.17,34952.16,19722.96,15229.2
ORD-005100,2024-10-19,HDMI Cable,South,Frank Miller,30,295.13,8853.9,3722.24,5131.66
ORD-005101,2024-01-30,Webcam,North,Bob Smith,43,813.27,34970.61,19493.61,15477
ORD-005102,2024-12-30,Monitor,West,Carol Davis,8,114.96,919.68,512.33,407.35
ORD-005103,2024-09-07,Monitor,North,David Wilson,39,798.67,31148.13,17873.74,13274.39
ORD-005104,2024-11-20,Keyboard,North,Bob Smith,49,701.21,34359.29,14188.44,20170.85
ORD-005105,2024-07-20,Monitor,South,Emma Brown,26,129.22,3359.72,1667.97,1691.75
ORD-005106,2024-08-04,Mouse,North,Bob Smith,39,661.54,25800.06,15740.82,10059.24
ORD-005107,2024-08-10,HDMI Cable,North,Bob Smith,47,601.41,28266.27,14906.86,13359.41
